gender,age,status,location,method,timeSpend,visitNo,income,membershipCard,promoRate,itemPurchaseCoffee,itempurchaseCold,itemPurchasePastries,itemPurchaseJuices,itemPurchaseSandwiches,itemPurchaseOthers,spendPurchase,productRate,priceRate,ambianceRate,wifiRate,serviceRate,chooseRate,promoMethodApp,promoMethodSoc,promoMethodEmail,promoMethodDeal,promoMethodFriend,promoMethodDisplay,promoMethodBillboard,promoMethodOthers,loyal
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,1,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Student,1,0,1,Monthly,0,0,5,1,1,1,1,1,1,2,2,1,1,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,4,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,2,0,0,Monthly,0,1,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,1,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,1,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,2,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,3,3,3,1,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,1,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,1,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,4,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,1,2,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,0,0,Monthly,0,0,5,1,1,1,1,1,1,0,2,2,3,3,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
Female,20-29,Self Employed,1,2,0,Monthly,0,1,5,1,1,1,1,1,1,1,3,1,2,2,3,3,1,1,1,1,1,1,1,1,0
